Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Stroke Care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,98,138,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Stroke Care,STK_10,Assessed for Rehabilitation,98,128,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Stroke Care,STK_2,Discharged on Antithrombotic Therapy,98,114,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Stroke Care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,100,23,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Stroke Care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,98,116,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Stroke Care,STK_6,Discharged on Statin Medication,95,95,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Stroke Care,STK_8,Stroke Education,99,77,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Blood Clot Prevention and Treatment,VTE_1,Venous thromboembolism prophylaxis,90,383,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Blood Clot Prevention and Treatment,VTE_2,ICU venous thromboembolism prophylaxis,93,152,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Blood Clot Prevention and Treatment,VTE_3,Anticoagulation overlap therapy,77,94,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Blood Clot Prevention and Treatment,VTE_4,Unfractionated heparin with dosages/platelet count monitoring,100,57,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,62,61,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Blood Clot Prevention and Treatment,VTE_6,Incidence of potentially preventable VTE,8,13,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Emergency Department,ED_1b,ED1,230,427,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Emergency Department,ED_2b,ED2,67,409,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Heart Failure,HF_1,Discharge instructions,94,35,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Heart Failure,HF_2,Evaluation of LVS Function,98,47,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Heart Failure,HF_3,ACEI or ARB for LVSD,80,20,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Preventive Care,IMM_2,Immunization for influenza,99,277,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,3/31/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Preventive Care,IMM_3_FAC_ADHPCT,Healthcare workers given influenza vaccination,64,251,,10/1/2013,3/31/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Emergency Department,OP_18b,OP 18,115,343,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Emergency Department,OP_20,Door to diagnostic eval,29,353,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Emergency Department,OP_21,Median time to pain med,60,27,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Emergency Department,OP_22,Left before being seen,1,9013,,1/1/2013,12/31/2013
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,100,16,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Heart Attack or Chest Pain,OP_5,Median Time to ECG,12,16,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Surgical Care Improvement Project,SCIP_INF_10,Surgery Patients with Perioperative Temperature Management,100,36,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Surgical Care Improvement Project,SCIP_INF_2,Prophylactic Antibiotic Selection for Surgical Patients,100,23,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Surgical Care Improvement Project,SCIP_INF_3,Prophylactic antibiotics discontinued within 24 hours after surgery end time,96,23,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Surgical Care Improvement Project,SCIP_INF_9,Postoperative Urinary Catheter Removal,100,30,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Surgical Care Improvement Project,SCIP_VTE_2,Surgery Patients Who Received Appropriate Venous Thromboembolism Prophylaxis Within 24 Hours Prior to Surgery to 24 Hours After Surgery,100,25,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Stroke Care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,84,19,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Stroke Care,STK_10,Assessed for Rehabilitation,93,14,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Stroke Care,STK_2,Discharged on Antithrombotic Therapy,77,13,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Stroke Care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,92,13,,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Blood Clot Prevention and Treatment,VTE_1,Venous thromboembolism prophylaxis,88,321,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Blood Clot Prevention and Treatment,VTE_2,ICU venous thromboembolism prophylaxis,90,99,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Emergency Department,ED_1b,ED1,190,472,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Emergency Department,ED_2b,ED2,55,472,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Preventive Care,IMM_2,Immunization for influenza,93,284,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,3/31/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Preventive Care,IMM_3_FAC_ADHPCT,Healthcare workers given influenza vaccination,56,184,,10/1/2013,3/31/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Emergency Department,OP_18b,OP 18,110,374,,10/1/2013,9/30/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Emergency Department,OP_20,Door to diagnostic eval,24,385,,10/1/2013,9/30/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Emergency Department,OP_21,Median time to pain med,43,35,,10/1/2013,9/30/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Emergency Department,OP_22,Left before being seen,0,6409,,1/1/2013,12/31/2013
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,92,12,3 - Results are based on a shorter time period than required.,10/1/2013,9/30/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Heart Attack or Chest Pain,OP_5,Median Time to ECG,4,12,3 - Results are based on a shorter time period than required.,10/1/2013,9/30/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Pneumonia,PN_6,Initial antibiotic selection for CAP in immunocompetent patient,93,30,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Blood Clot Prevention and Treatment,VTE_1,Venous thromboembolism prophylaxis,99,176,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Heart Attack or Chest Pain,AMI_10,Statin at Discharge,100,362,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Heart Attack or Chest Pain,AMI_2,Aspirin prescribed at discharge,100,356,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Heart Attack or Chest Pain,AMI_8a,Primary PCI Received Within 90 Minutes of Hospital Arrival,98,52,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,ED_1b,ED1,254,538,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,ED_2b,ED2,73,500,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Heart Failure,HF_1,Discharge instructions,100,344,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Heart Failure,HF_2,Evaluation of LVS Function,100,403,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Heart Failure,HF_3,ACEI or ARB for LVSD,100,157,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Preventive Care,IMM_2,Immunization for influenza,90,530,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,3/31/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Preventive Care,IMM_3_FAC_ADHPCT,Healthcare workers given influenza vaccination,76,1414,,10/1/2013,3/31/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,OP_18b,OP 18,142,369,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,OP_20,Door to diagnostic eval,38,358,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,OP_21,Median time to pain med,71,193,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Surgical Care Improvement Project,OP_6,Prophylactic Antibiotic Initiated Within One Hour Prior to Surgical Incision,99,466,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Surgical Care Improvement Project,OP_7,Prophylactic Antibiotic Selection for Surgical Patients,100,464,,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",10,29,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Pneumonia,PN_6,Initial antibiotic selection for CAP in immunocompetent patient,96,107,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Surgical Care Improvement Project,SCIP_CARD_2,Surgery Patients on a Beta Blocker Prior to Arrival Who Received a Beta Blocker During the Perioperative Period,100,233,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Surgical Care Improvement Project,SCIP_INF_1,Prophylactic antibiotic received within 1 hour prior to surgical incision,100,375,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Surgical Care Improvement Project,SCIP_INF_10,Surgery Patients with Perioperative Temperature Management,100,397,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Surgical Care Improvement Project,SCIP_INF_2,Prophylactic Antibiotic Selection for Surgical Patients,99,374,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Surgical Care Improvement Project,SCIP_INF_3,Prophylactic antibiotics discontinued within 24 hours after surgery end time,99,357,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Surgical Care Improvement Project,SCIP_INF_9,Postoperative Urinary Catheter Removal,98,355,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Surgical Care Improvement Project,SCIP_VTE_2,Surgery Patients Who Received Appropriate Venous Thromboembolism Prophylaxis Within 24 Hours Prior to Surgery to 24 Hours After Surgery,100,337,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Stroke Care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,74,94,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Stroke Care,STK_10,Assessed for Rehabilitation,96,97,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Stroke Care,STK_2,Discharged on Antithrombotic Therapy,99,92,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Stroke Care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,100,16,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Stroke Care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,100,91,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Stroke Care,STK_6,Discharged on Statin Medication,90,72,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Stroke Care,STK_8,Stroke Education,68,62,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Blood Clot Prevention and Treatment,VTE_1,Venous thromboembolism prophylaxis,73,291,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Blood Clot Prevention and Treatment,VTE_2,ICU venous thromboembolism prophylaxis,88,124,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Blood Clot Prevention and Treatment,VTE_3,Anticoagulation overlap therapy,91,114,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Blood Clot Prevention and Treatment,VTE_4,Unfractionated heparin with dosages/platelet count monitoring,100,177,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,99,70,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Blood Clot Prevention and Treatment,VTE_6,Incidence of potentially preventable VTE,19,27,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Heart Attack or Chest Pain,AMI_10,Statin at Discharge,100,76,,10/1/2013,9/30/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Heart Attack or Chest Pain,AMI_2,Aspirin prescribed at discharge,100,83,,10/1/2013,9/30/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,ED_1b,ED1,204,430,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,ED_2b,ED2,65,429,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,9/30/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Heart Failure,HF_1,Discharge instructions,100,23,3 - Results are based on a shorter time period than required.,10/1/2013,9/30/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Heart Failure,HF_2,Evaluation of LVS Function,100,103,,10/1/2013,9/30/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Heart Failure,HF_3,ACEI or ARB for LVSD,100,41,,10/1/2013,9/30/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Preventive Care,IMM_2,Immunization for influenza,100,316,2 - Data submitted were based on a sample of cases/patients.,10/1/2013,3/31/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Preventive Care,IMM_3_FAC_ADHPCT,Healthcare workers given influenza vaccination,88,666,,10/1/2013,3/31/2014
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,OP_18b,OP 18,116,396,,10/1/2013,9/30/2014
